epoch,train_all,train_many,train_median,train_low,val_all,val_many,val_median,val_low,val_fscore
49,0.8774198008849557,0.009533267923250854,0.004859524528905266,0.0,0.00048828125,0.000983284169124877,0.0,0.0,5.3564732979806093e-05
50,0.8776272123893806,0.010696105291593977,0.005464369975855976,0.0,0.0029296875,0.007866273352999017,0.0,0.0,0.0002834125806038922
51,0.8778000553097345,0.010868726313716872,0.004663200385212702,0.0,0.001953125,0.006391347099311701,0.0,0.0,0.0004294520959303371
52,0.03209693030973451,0.010117046832937697,0.004635059270357345,0.0,0.0009765625,0.0024582104228121925,0.0,0.0,3.9907307713146274e-05
53,0.0322697732300885,0.01062934973593676,0.006189009558326814,0.0,0.00244140625,0.0046705998033431655,0.0,0.0,0.00046609443797934134
54,0.002177820796460177,0.011536080348147265,0.0035792540572990544,0.0,0.001953125,0.005899705014749262,0.0,0.0,0.00020965818598287595
55,0.0022037472345132745,0.011246268737437079,0.004559006806634071,nan,0.00146484375,0.0034414945919370695,0.0,0.0,0.00010779543829877365
56,0.03266731194690266,0.01221156253189884,0.005551164946797992,0.0,0.00146484375,0.005408062930186824,0.0,0.0,5.7735029497085874e-05
57,0.8779556139380531,0.01283232580740478,0.004961445999247789,0.003472222222222222,0.0029296875,0.007620452310717797,0.0,0.0,0.0005189090135217735
58,0.8782926576327433,0.012546287701963563,0.006151922189723979,0.0,0.00244140625,0.008603736479842673,0.0,0.0,0.00011273754169007768
59,0.002393874446902655,0.016206767379243835,0.0033157894736842108,0.0,0.00048828125,0.0029498525073746312,0.0,0.0,6.373141034424521e-06
60,0.0020654728982300885,0.013446352193361653,0.006395351122905303,nan,0.00244140625,0.007866273352999015,0.0,0.0,0.00022529500121776412
61,0.0023593058628318584,0.013923012177554449,0.003505430242272347,0.0,0.0009765625,0.003933136676499508,0.0,0.0,6.286789605982064e-05
62,0.0023074529867256636,0.012704902972724424,0.002979114452798663,nan,0.00146484375,0.0029498525073746312,0.0,0.0,0.0003261893446935624
63,0.017128733407079644,0.016340442561419696,0.005731439998961134,nan,0.001953125,0.007866273352999015,0.0,0.0,0.0006524958620088857
64,0.003076603982300885,0.017307727544551753,0.0049649122807017545,nan,0.00146484375,0.004916420845624385,0.0,0.0,0.0008870712837645925
65,0.0032580890486725664,0.01618998060705678,0.005821219715956558,nan,0.00146484375,0.0029498525073746312,0.0,0.0,0.000504643796639287
66,0.05326154590707965,0.01622674050776886,0.007871669675051185,nan,0.0009765625,0.0024582104228121925,0.0,0.0,0.00025607002351188396
67,0.8796494745575221,0.017697201495680524,0.009212907987551882,0.003472222222222222,0.0009765625,0.001966568338249754,0.0,0.0,0.00022547914317925594
68,0.8795889795353983,0.01634366567426969,0.008046659031829242,0.003472222222222222,0.00146484375,0.0034414945919370695,0.0,0.0,0.0007038288288288288
69,0.8798223174778761,0.0174693775198775,0.00795893973358363,0.003472222222222222,0.00146484375,0.0034414945919370695,0.0,0.0,0.0006756756756756756
70,0.8800124446902655,0.018169873591754794,0.008522849508019719,0.003472222222222222,0.00244140625,0.0058997050147492625,0.0,0.0,0.0010568970690624554
71,0.8800815818584071,0.018453086505897855,0.00851115360158697,0.003472222222222222,0.0029296875,0.008849557522123894,0.0,0.0,0.0011078625209059994
72,0.01600525442477876,0.018160447215931727,0.006680534857888047,0.003472222222222222,0.001953125,0.004424778761061947,0.0,0.0,0.0006320910576229725
73,0.015970685840707963,0.017928683531835975,0.00857241816988824,nan,0.00244140625,0.007374631268436578,0.0,0.0,0.0006988947105768228
74,0.8801507190265486,0.018342815622844514,0.008335715005095742,0.003472222222222222,0.0029296875,0.007964601769911504,0.0,0.0,0.0008258298306841997
75,0.8802025719026548,0.01896987485978989,0.0078678787477858,0.003472222222222222,0.00244140625,0.007374631268436578,0.0,0.0,0.0005381898814893466
76,0.8802371404867256,0.019694689913084512,0.008646688517307644,0.003472222222222222,0.001953125,0.004424778761061947,0.0,0.0,0.0005197564353054992
77,0.005703816371681416,0.019684860638938085,0.006720643304257264,0.003472222222222222,0.00146484375,0.0029498525073746312,0.0,0.0,0.0003871594309412568
78,0.005807522123893806,0.020408601653480584,0.010682671989173538,1.0973936899862824e-05,0.00048828125,0.000983284169124877,0.0,0.0,0.0001327844907714779
79,0.8805482577433629,0.021421818706457277,0.011356797122153092,0.003472222222222222,0.0009765625,0.0024582104228121925,0.0,0.0,0.00040929724902636873
80,0.006084070796460177,0.02216973420018463,0.010027243137172886,0.003472222222222222,0.00146484375,0.0034414945919370695,0.0,0.0,0.0005136966473925159
81,0.006066786504424779,0.02169605462890925,0.010761201646650563,1.8464151849184805e-05,0.00146484375,0.0034414945919370695,0.0,0.0,0.0005553172219838887
82,0.880772953539823,0.022259928822455935,0.01052972945298016,0.003472222222222222,0.00146484375,0.0034414945919370695,0.0,0.0,0.0005883037168268285
83,0.0062569137168141595,0.022462064511054283,0.008164055756957642,0.003472222222222222,0.00146484375,0.0034414945919370695,0.0,0.0,0.0007225186401258636
84,0.0063692616150442475,0.022364005242983247,0.01154816906519693,1.8464151849184805e-05,0.00146484375,0.0034414945919370695,0.0,0.0,0.0006301063392945642
85,0.8809717228982301,0.023038691829630777,0.009914662373516795,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006487488696617519
86,0.8809890071902655,0.022747932206650695,0.010265539566499253,0.003472222222222222,0.00146484375,0.0034414945919370695,0.0,0.0,0.000697118576550259
87,0.8809890071902655,0.022959986493933188,0.010265539566499253,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006573931957708003
88,0.8809890071902655,0.022551111939401385,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006665224008101519
89,0.8810149336283186,0.0230125604198509,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
90,0.8809890071902655,0.0227094143920419,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
91,0.8809803650442478,0.022717556058937837,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
92,0.8810062914823009,0.022861639887488076,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
93,0.8810062914823009,0.022861639887488076,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
94,0.8809976493362832,0.022724934487624783,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
95,0.8809976493362832,0.022724934487624783,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
96,0.8809976493362832,0.022724934487624783,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
97,0.8809976493362832,0.022724934487624783,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
98,0.8809976493362832,0.022724934487624783,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
99,0.8809976493362832,0.022724934487624783,0.010616416759481707,0.003472222222222222,0.001953125,0.006391347099311701,0.0,0.0,0.0006836234337125391
